ri,smiles,group,stratify_group
1865.0,CCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NH0,NH0
1790.3333333333333,CC(C)OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NH0,NH0
2139.0,Cc1nnc(-c2ccccc2)c(=O)n1N,Ar_N,Ar_N
2411.0,CC(=O)C(C)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NH0,NH0
1281.0,C/C=C(\C=O)c1ccccc1,allylic_oxid,allylic_oxid
1346.2,CC(=O)C=Cc1ccccc1,C_O,C_O
1503.0,O=C1CCc2ccccc2C1,C_O,C_O
1458.0,O=C1CCCc2ccccc21,C_O,C_O
1374.875,COC(=O)C=Cc1ccccc1,C_O,C_O
1362.0,COC(=O)/C=C/c1ccccc1,C_O,C_O
1321.6666666666667,COC(=O)/C=C\c1ccccc1,C_O,C_O
1274.3785714285714,C=CCc1ccc2c(c1)OCO2,ether,ether
1326.5,CC=Cc1ccc2c(c1)OCO2,ether,ether
1308.0,C/C=C\c1ccc2c(c1)OCO2,ether,ether
1247.8333333333333,C=CCOC(=O)c1ccccc1,C_O,C_O
1249.0,Cc1ccc(-c2ccc(C)o2)o1,aryl_methyl,aryl_methyl
1211.0,CC(=O)C(=O)Cc1ccccc1,C_O,C_O
1433.0,CC(=O)/C(O)=C/c1ccccc1,Al_OH,Al_OH
1156.5,Cc1ccc(Cc2ccco2)o1,furan,furan
1440.0,COc1ccc(C(=O)C(C)=O)cc1,C_O,C_O
1472.9166666666667,COC(=O)c1ccc(C(=O)OC)cc1,C_O,C_O
1490.5,COC(=O)c1cccc(C(=O)OC)c1,C_O,C_O
1433.9642857142858,COC(=O)c1ccccc1C(=O)OC,C_O,C_O
1530.0,CC(=O)OCc1ccc2c(c1)OCO2,ether,ether
1586.0,COC(=O)c1ccc(C(=O)OC)c(O)c1,C_O,C_O
1577.0,COC(=O)c1ccc(O)c(C(=O)OC)c1,C_O,C_O
1816.0,COC(=O)c1cc(O)cc(C(=O)OC)c1,C_O,C_O
1500.0,COC(=O)c1cccc(O)c1C(=O)OC,C_O,C_O
1612.0,COC(=O)c1cccc(C(=O)OC)c1O,C_O,C_O
1780.0,COC(=O)c1ccc(O)cc1C(=O)OC,C_O,C_O
1295.0,CB1O[C@@H]2Cc3ccccc3[C@@H]2O1,bicyclic,bicyclic
1846.25,C=CCC1(CC(=C)Br)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
1928.0,CCCC(O)=Nc1ccc(Cl)c(Cl)c1,halogen,halogen
1952.3333333333333,CCCC=NNc1c(Cl)cc(Cl)cc1Cl,halogen,halogen
2200.4,CC12CC(Cl)(Cl)C(CC1(Cl)Cl)C2(CCl)C(Cl)Cl,alkyl_halide,alkyl_halide
2072.6,CC1(CCl)C2[C@H](Cl)[C@@H](Cl)C1(C(Cl)Cl)[C@H](Cl)[C@H]2Cl,alkyl_halide,alkyl_halide
2147.5,CC1(C(Cl)Cl)[C@H]2[C@H](Cl)[C@@H](Cl)[C@]1(C(Cl)Cl)C[C@H]2Cl,alkyl_halide,alkyl_halide
2190.2,ClCC1(CCl)C2[C@H](Cl)[C@@H](Cl)C1(CCl)[C@H](Cl)[C@H]2Cl,alkyl_halide,alkyl_halide
2297.2,ClCC1(CCl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,alkyl_halide,alkyl_halide
1598.0,CC1(Oc2ccccc2Cl)COC1,ether,ether
1426.3333333333333,CCCOC(=O)c1cccc(Cl)c1,C_O,C_O
1427.0,CCCOC(=O)c1ccc(Cl)cc1,C_O,C_O
1430.3333333333333,CCCOC(=O)c1ccccc1Cl,C_O,C_O
1359.0,CC(C)OC(=O)c1ccc(Cl)cc1,C_O,C_O
1358.3333333333333,CC(C)OC(=O)c1cccc(Cl)c1,C_O,C_O
1364.3333333333333,CC(C)OC(=O)c1ccccc1Cl,C_O,C_O
1740.0,Cc1cc(Cl)ccc1OC(C)C(=O)O,Al_COO,Al_COO
1529.0,COC(=O)COc1ccc(Cl)cc1C,ether,ether
1065.0,CCO[Si](C)(C)c1c(F)c(F)c(F)c(F)c1F,halogen,halogen
881.8,CCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,alkyl_halide,alkyl_halide
1033.6666666666667,CCCCCSC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,alkyl_halide,alkyl_halide
1348.0,CCn1ccc2ccccc21,Ar_N,Ar_N
1486.0,CCc1c[nH]c2ccccc12,Ar_N,Ar_N
1483.75,Cc1[nH]c2ccccc2c1C,aryl_methyl,aryl_methyl
1627.5,CCOc1ccc2cc[nH]c2c1,Ar_N,Ar_N
1616.0,OC(=Nc1ccccc1)C1CC1,Al_OH,Al_OH
1940.0,CC(O)=NCc1ccc2c(c1)OCO2,ether,ether
1765.0,CC(=O)Oc1ccc(N=C(C)O)cc1,Al_OH,Al_OH
1615.0,CCCOC(=O)c1ccc([N+](=O)[O-])cc1,C_O,C_O
1542.3333333333333,CC(C)OC(=O)c1ccc([N+](=O)[O-])cc1,C_O,C_O
1032.0,C=CCCc1ccccc1,allylic_oxid,allylic_oxid
1046.5,CC=CCc1ccccc1,allylic_oxid,allylic_oxid
1059.0,C/C=C/Cc1ccccc1,allylic_oxid,allylic_oxid
1071.0,C/C=C\Cc1ccccc1,allylic_oxid,allylic_oxid
1105.1,CCC=Cc1ccccc1,allylic_oxid,allylic_oxid
1112.5,CC/C=C/c1ccccc1,allylic_oxid,allylic_oxid
1057.95,c1ccc(CC2CC2)cc1,benzene,benzene
1151.6698958333334,c1ccc2c(c1)CCCC2,aryl_methyl,aryl_methyl
1200.3333333333333,C1=CCC2=C(C1)CC=CC2,allylic_oxid,allylic_oxid
1010.3583333333332,C1=C[C@@H]2[C@H](C1)[C@H]1C=C[C@@H]2C1,bicyclic,bicyclic
1025.8166666666666,C1=C[C@@H]2C3C=CC(C3)[C@@H]2C1,bicyclic,bicyclic
1017.655,C1=C[C@H]2C3C=CC(C3)C2C1,bicyclic,bicyclic
1036.65,C=CCc1ccc(C)cc1,allylic_oxid,allylic_oxid
1104.2,CC=Cc1ccc(C)cc1,allylic_oxid,allylic_oxid
1109.0,C/C=C/c1ccc(C)cc1,allylic_oxid,allylic_oxid
1027.5,C=CCc1cccc(C)c1,allylic_oxid,allylic_oxid
1102.3,C/C=C/c1cccc(C)c1,allylic_oxid,allylic_oxid
1048.0,C=CCc1ccccc1C,allylic_oxid,allylic_oxid
1098.3,C/C=C/c1ccccc1C,allylic_oxid,allylic_oxid
1090.7,CC=C(C)c1ccccc1,allylic_oxid,allylic_oxid
1058.4,C=C(CC)c1ccccc1,allylic_oxid,allylic_oxid
1075.1266666666668,C=Cc1ccc(CC)cc1,aryl_methyl,aryl_methyl
1070.66,C=Cc1cccc(CC)c1,aryl_methyl,aryl_methyl
1088.7,C=Cc1ccccc1CC,aryl_methyl,aryl_methyl
1083.05,C=Cc1ccc(C)cc1C,aryl_methyl,aryl_methyl
1099.9,C=Cc1ccc(C)c(C)c1,aryl_methyl,aryl_methyl
1072.9,C=Cc1cc(C)cc(C)c1,aryl_methyl,aryl_methyl
1098.6999999999998,C=Cc1cccc(C)c1C,aryl_methyl,aryl_methyl
1082.0625,C=Cc1cc(C)ccc1C,aryl_methyl,aryl_methyl
1085.3,C=Cc1c(C)cccc1C,aryl_methyl,aryl_methyl
1072.6666666666667,C=C(C)c1cccc(C)c1,allylic_oxid,allylic_oxid
1085.0597222222225,C=C(C)c1ccc(C)cc1,allylic_oxid,allylic_oxid
1116.5,C=C(C)c1ccccc1C,allylic_oxid,allylic_oxid
1131.0625,Cc1cccc2c1CCC2,aryl_methyl,aryl_methyl
1126.9166666666663,Cc1ccc2c(c1)CCC2,aryl_methyl,aryl_methyl
1064.2,CC1CCc2ccccc21,aryl_methyl,aryl_methyl
1087.275,CC1Cc2ccccc2C1,benzene,benzene
1018.2,C=C(C)Cc1ccccc1,allylic_oxid,allylic_oxid
1071.0,CC(C)=Cc1ccccc1,allylic_oxid,allylic_oxid
2086.0,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,halogen,halogen
1572.0,CCCN=Cc1ccc(Br)cc1,Imine,Imine
1716.0,CC(C)OC(=O)Nc1ccc(Br)cc1,C_O,C_O
2088.3,ClCC1(CCl)C2C[C@@H](Cl)C1(CCl)[C@@H](Cl)[C@@H]2Cl,alkyl_halide,alkyl_halide
1457.0,CCCN=Cc1ccc(Cl)cc1,Imine,Imine
1736.0,CCC(O)=Nc1ccc(C)c(Cl)c1,Al_OH,Al_OH
1697.0,OC(CCCl)=NCc1ccccc1,Al_OH,Al_OH
1644.1666666666667,CC(C)OC(O)=Nc1cccc(Cl)c1,Al_OH,Al_OH
1114.0,CC(N)Cc1cccc(C(F)(F)F)c1,alkyl_halide,alkyl_halide
1483.5,c1ccc(CC2=NCCN2)cc1,Imine,Imine
1730.0,NCCc1c[nH]c2ccccc12,Ar_N,Ar_N
1716.0,CN1C(=O)CCC1c1cccnc1,NH0,NH0
1870.0,O=c1c2c(nc3n1CCC3)CCC2,Ar_N,Ar_N
1595.4,C=CCC1(CC=C)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
1795.0,C=CCC1(CC(C)=O)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
1805.6666666666667,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,NH0,NH0
2378.0,CCCC=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NH0,NH0
2356.0,CCC(C)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NH0,NH0
2312.0,CC(C)C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NH0,NH0
1304.0,COc1ccc2c(c1)CCC2,aryl_methyl,aryl_methyl
1192.0,CCC(=O)Cc1ccccc1,C_O,C_O
1240.0,CCCC(=O)c1ccccc1,C_O,C_O
1186.4337662337662,C=CCc1ccc(OC)cc1,allylic_oxid,allylic_oxid
1279.0,CC=Cc1ccc(OC)cc1,allylic_oxid,allylic_oxid
1275.9416666666666,C/C=C/c1ccc(OC)cc1,allylic_oxid,allylic_oxid
1235.5,C/C=C\c1ccc(OC)cc1,allylic_oxid,allylic_oxid
1226.301,CC(C)c1ccc(C=O)cc1,C_O,C_O
1094.0,C=C(C)c1ccccc1OC,allylic_oxid,allylic_oxid
1220.0,C[C@@H]1OCCc2ccccc21,benzene,benzene
1232.3,C[C@@H]1COCc2ccccc21,benzene,benzene
1217.5,C[C@@H]1Cc2ccccc2CO1,benzene,benzene
1222.0,CC(=O)CCc1ccccc1,C_O,C_O
1329.0,CC(O)/C=C/c1ccccc1,Al_OH,Al_OH
1266.0,O=C1CC2CC1[C@H]1C=CC[C@@H]21,bicyclic,bicyclic
1284.0,O=C1CC2CC1[C@@H]1C=CC[C@H]21,bicyclic,bicyclic
1264.0,O=C1CC2CC1[C@H]1CC=C[C@@H]21,bicyclic,bicyclic
1263.0,O=C1CC2CC1[C@@H]1CC=C[C@H]21,bicyclic,bicyclic
1340.0,OC[C@@H]1C[C@H]1c1ccccc1,Al_OH,Al_OH
1294.0,CC1(C)Cc2cccc(O)c2O1,Ar_OH,Ar_OH
1280.0,COC(=O)CCc1ccccc1,C_O,C_O
1251.4555555555555,CCC(=O)OCc1ccccc1,C_O,C_O
1232.5219444444444,CCOC(=O)Cc1ccccc1,C_O,C_O
1276.9,c1ccc(CC2OCCO2)cc1,ether,ether
1245.0,CCCC(=O)Oc1ccccc1,C_O,C_O
1267.5992857142858,CCCOC(=O)c1ccccc1,C_O,C_O
1452.0,CCc1ccc(CC(=O)O)cc1,Al_COO,Al_COO
1288.0,CCOC(=O)c1ccc(C)cc1,C_O,C_O
1349.7583333333334,C=CCc1ccc(O)c(OC)c1,Ar_OH,Ar_OH
1436.4,C/C=C/c1ccc(O)c(OC)c1,Ar_OH,Ar_OH
1362.0,C=CCc1cccc(O)c1OC,Ar_OH,Ar_OH
1260.0,CC1=CC(=O)C(C(C)C)=CC1=O,allylic_oxid,allylic_oxid
1400.0,CC(C)c1ccccc(O)c1=O,Ar_OH,Ar_OH
1386.0,Cc1ccc(C(C)C(=O)O)cc1,Al_COO,Al_COO
1348.0,CC(=O)C(O)Cc1ccccc1,Al_OH,Al_OH
1351.0,CC(O)C(=O)Cc1ccccc1,Al_OH,Al_OH
1166.7,CC(=O)OC(C)c1ccccc1,C_O,C_O
1293.0,CC(C)C(=O)Oc1ccccc1,C_O,C_O
1195.1666666666667,CC(C)OC(=O)c1ccccc1,C_O,C_O
1241.0666666666666,CC(=O)OCCc1ccccc1,C_O,C_O
1490.0,O=C1C2CC3CC1CC(C2)C3=O,C_O,C_O
1550.0,O[C@H]1Cc2ccccc2C[C@@H]1O,Al_OH,Al_OH
1515.0,O[C@@H]1CCc2ccccc2[C@@H]1O,Al_OH,Al_OH
1535.0,O[C@@H]1CCc2ccccc2[C@H]1O,Al_OH,Al_OH
1379.6,COC(=O)Cc1ccc(OC)cc1,ether,ether
1567.0,CCCOC(=O)c1ccc(O)cc1,Ar_OH,Ar_OH
1430.0,CCOC(=O)c1ccc(OC)cc1,ether,ether
1349.0,CCOc1ccccc1C(=O)OC,ether,ether
1529.0,COc1ccc(C(C)C(=O)O)cc1,Al_COO,Al_COO
1384.625,COc1ccc(COC(C)=O)cc1,ether,ether
1608.0,COc1cc(C=O)cc(OC)c1OC,ether,ether
1466.25,C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,bicyclic,bicyclic
1335.0,CSc1ccc(CC(C)=O)cc1,C_O,C_O
1779.0,BrC12CC3CC(Br)(C1)CC(Br)(C3)C2,alkyl_halide,alkyl_halide
1766.0,CC(=Nc1cccc(Br)c1)N(C)C,NH0,NH0
1780.0,CC(=Nc1ccc(Br)cc1)N(C)C,NH0,NH0
1970.0,C=C(Br)CC1(CCC)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
1877.0,C=C(Br)CC1(C(C)C)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
2040.0,C=C(Br)CC1(CC(C)O)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
2044.5,Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,alkyl_halide,alkyl_halide
1860.5,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,halogen,halogen
1837.0,CCOP(=O)(OCC)Oc1ccc(Cl)cc1Cl,halogen,halogen
1844.0,CCOP(=O)(OCC)Oc1cc(Cl)ccc1Cl,halogen,halogen
1582.0,ClC12CC3CC(Cl)(C1)CC(Cl)(C3)C2,alkyl_halide,alkyl_halide
1666.0,CC(=Nc1cccc(Cl)c1)N(C)C,NH0,NH0
1675.0,CC(=Nc1ccc(Cl)cc1)N(C)C,NH0,NH0
1660.5,Cc1cc(Cl)ccc1N=CN(C)C,NH0,NH0
1717.0,CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1,Al_OH,Al_OH
1483.0,O=C1C2CC3CC1CC(Cl)(C3)C2,C_O,C_O
1535.5,COC(=O)C1CC=C(Cl)CC1C(=O)OC,C_O,C_O
917.05,CCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,alkyl_halide,alkyl_halide
1467.0,CC(=Nc1cccc(F)c1)N(C)C,NH0,NH0
1465.0,CC(=Nc1ccc(F)cc1)N(C)C,NH0,NH0
1896.0,CC(=Nc1cccc(I)c1)N(C)C,NH0,NH0
1313.5,CCN1CCc2ccccc21,NH0,NH0
1270.0,CCCN=Cc1ccccc1,Imine,Imine
1432.0,CCC1CNc2ccccc21,NH1,NH1
1405.7,CC1CCNc2ccccc21,NH1,NH1
2009.0,CC(=Nc1ccc([N+](=O)[O-])cc1)N(C)C,NH0,NH0
1928.0,CC(=Nc1cccc([N+](=O)[O-])c1)N(C)C,NH0,NH0
1535.0,CN(C)C(=O)Cc1ccccc1,C_O,C_O
1568.5,CCOc1ccc2c(c1)NCC2,NH1,NH1
1531.0,CCCC(O)=Nc1ccccc1,Al_OH,Al_OH
1460.85,CCN(C)C(=O)c1ccccc1,C_O,C_O
1484.0,CC(C)C(O)=Nc1ccccc1,Al_OH,Al_OH
1491.75,CCCOC(O)=Nc1ccccc1,Al_OH,Al_OH
1493.25,CCOC(O)=Nc1cccc(C)c1,Al_OH,Al_OH
1497.0,CCOC(=O)Nc1ccc(C)cc1,C_O,C_O
1446.0,CCOC(O)=Nc1ccccc1C,Al_OH,Al_OH
1682.7142857142858,CCOc1ccc(N=C(C)O)cc1,Al_OH,Al_OH
1489.25,CC(N)Cc1ccc2c(c1)OCO2,ether,ether
1564.0,CN=C(O)Oc1cc(C)cc(C)c1,aryl_methyl,aryl_methyl
1445.25,CC(C)OC(O)=Nc1ccccc1,Al_OH,Al_OH
2035.0,O=S1(=O)CCCCN1c1ccccc1,NH0,NH0
1361.0,CC(C)(C)c1ccc(O)c([N+](=O)[O-])c1,Ar_OH,Ar_OH
1782.0,CC(C)(C)c1cc([N+](=O)[O-])ccc1O,Ar_OH,Ar_OH
1635.6666666666667,CCOC(=O)Nc1ccc(OC)cc1,ether,ether
1572.0,CCOC(O)=Nc1ccccc1OC,ether,ether
1436.0,CCC(C)c1ccc(O)c([N+](=O)[O-])c1,Ar_OH,Ar_OH
1395.0,CCC(C)c1cccc([N+](=O)[O-])c1O,Ar_OH,Ar_OH
1797.0,CCC(C)c1cc([N+](=O)[O-])ccc1O,Ar_OH,Ar_OH
1631.5,COP(=O)(OC)C(=O)c1ccccc1C,C_O,C_O
1865.0,COc1ccc(C(=O)P(=O)(OC)OC)cc1,C_O,C_O
982.9434545454546,CC(C)(C)c1ccccc1,benzene,benzene
1048.6758680555556,CCCCc1ccccc1,aryl_methyl,aryl_methyl
1055.5,C1=CCC(C2CC=CC2)C1,allylic_oxid,allylic_oxid
1050.5,C1=CC2C3CCC(C3)C2C1,bicyclic,bicyclic
1031.0,C1=C[C@@H]2C3CCC(C3)[C@@H]2C1,bicyclic,bicyclic
1012.0,C1=CC2CC1[C@H]1CCC[C@@H]21,bicyclic,bicyclic
1045.0838831168833,CCCc1ccc(C)cc1,aryl_methyl,aryl_methyl
1045.052435897436,CCCc1cccc(C)c1,aryl_methyl,aryl_methyl
1060.5484722222222,CCCc1ccccc1C,aryl_methyl,aryl_methyl
999.4271666666666,CCC(C)c1ccccc1,benzene,benzene
1047.6484642857142,CCc1ccc(CC)cc1,aryl_methyl,aryl_methyl
1039.6379338842976,CCc1cccc(CC)c1,aryl_methyl,aryl_methyl
1050.440833333333,CCc1ccccc1CC,aryl_methyl,aryl_methyl
1074.168571428571,CCc1ccc(C)cc1C,aryl_methyl,aryl_methyl
1078.7105128205128,CCc1ccc(C)c(C)c1,aryl_methyl,aryl_methyl
1056.9970833333334,CCc1cc(C)cc(C)c1,aryl_methyl,aryl_methyl
1100.5701904761904,CCc1cccc(C)c1C,aryl_methyl,aryl_methyl
1071.7696794871797,CCc1cc(C)ccc1C,aryl_methyl,aryl_methyl
1082.2735,CCc1c(C)cccc1C,aryl_methyl,aryl_methyl
956.2448979591836,C=C1C=CC2(C(C)C)CC12,allylic_oxid,allylic_oxid
956.9733333333334,C=C1C=C[C@@H]2C[C@H]1C2(C)C,allylic_oxid,allylic_oxid
991.0,C=C1C=CC2C(C1)C2(C)C,allylic_oxid,allylic_oxid
1146.9525694444444,Cc1ccc(C)c(C)c1C,aryl_methyl,aryl_methyl
1121.22095734127,Cc1cc(C)c(C)c(C)c1,aryl_methyl,aryl_methyl
1117.408524251806,Cc1cc(C)c(C)cc1C,aryl_methyl,aryl_methyl
1014.8161944444444,Cc1cccc(C(C)C)c1,aryl_methyl,aryl_methyl
1167.0,C=C(C)C1=CCC(C)=CC1,allylic_oxid,allylic_oxid
1109.4583333333333,C=C(C)C1C=CC(C)=CC1,allylic_oxid,allylic_oxid
1020.6031176704432,Cc1ccc(C(C)C)cc1,aryl_methyl,aryl_methyl
1022.5048686868688,Cc1ccccc1C(C)C,aryl_methyl,aryl_methyl
1032.0,CC1=CCC2C=CCC2C1,allylic_oxid,allylic_oxid
997.900128205128,CC(C)Cc1ccccc1,benzene,benzene
953.0,CC1=CC=CC(C)(C)C=C1,allylic_oxid,allylic_oxid
1590.0,BrC12CC3CC(C1)CC(Br)(C3)C2,alkyl_halide,alkyl_halide
1777.0,CCOP(=O)(OCC)Oc1cccc(Br)c1,benzene,benzene
1790.0,CCOP(=O)(OCC)Oc1ccc(Br)cc1,benzene,benzene
1453.0,ClC12CC3CC(C1)CC(Cl)(C3)C2,alkyl_halide,alkyl_halide
1955.5,COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,halogen,halogen
1367.0,CC(C)(N)Cc1ccc(Cl)cc1,NH2,NH2
1667.0,CCOP(=O)(OCC)Oc1cccc(Cl)c1,benzene,benzene
1675.0,CCOP(=O)(OCC)Oc1ccc(Cl)cc1,benzene,benzene
1135.0,F[C@]12C[C@H]3C[C@H](C[C@](F)(C3)C1)C2,alkyl_halide,alkyl_halide
2330.0,COc1cc(CCN)c(OC)cc1I,ether,ether
1408.0,CN(C)C=NCc1ccccc1,NH0,NH0
1343.651515151515,CN1CCCC1c1ccccn1,NH0,NH0
1452.0,CC(=Nc1ccccc1)N(C)C,NH0,NH0
1493.0,Cc1ccc(N=CN(C)C)cc1,NH0,NH0
1491.0,Cc1cccc(N=CN(C)C)c1,NH0,NH0
1470.0,Cc1ccccc1N=CN(C)C,NH0,NH0
1636.0,COc1ccc(N=CN(C)C)cc1,NH0,NH0
1641.0,COc1cccc(N=CN(C)C)c1,NH0,NH0
1557.0,COc1ccccc1N=CN(C)C,NH0,NH0
1510.8333333333333,CCN(CC)C(=O)c1cccnc1,NH0,NH0
1847.1,CCOC(=O)C(CCCCN=C=S)N=C=S,C_S,C_S
1620.0,C/C=C/CC1(CC)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
1606.25,C=CCC1(C(C)C)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
1905.0,C/C=C(\C)C1(CC)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
1870.0,CCCC1(CC(C)=O)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
1880.0,CCC(=O)CC1(CC)C(O)=NC(=O)N=C1O,Al_OH,Al_OH
3000.0,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,sulfonamd,rare
2150.0,CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21,Ar_N,Ar_N
2360.0,C[Si](C)(C)OC(=O)CSc1ncnc2[nH]cnc12,Ar_N,Ar_N
2237.0,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,Ar_N,Ar_N
1965.8333333333333,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,NH0,NH0
1880.0,CCOP(=O)(OCC)Oc1cccc([N+](=O)[O-])c1,NH0,NH0
1895.0,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,NH0,NH0
1182.0153759398495,CC1(C)C2CC=C(C=O)C1C2,allylic_oxid,allylic_oxid
1140.9,CC(C)(O)Cc1ccccc1,Al_OH,Al_OH
1265.0,CC(C)(C)c1ccc(O)cc1,Ar_OH,Ar_OH
1250.0,CC(C)(C)c1ccccc1O,Ar_OH,Ar_OH
1335.0,CCCCc1ccc(O)cc1,Ar_OH,Ar_OH
1302.0,CCCCc1cccc(O)c1,Ar_OH,Ar_OH
1263.0,CCCc1ccc(O)c(C)c1,aryl_methyl,aryl_methyl
1279.0,CCC(C)c1ccc(O)cc1,Ar_OH,Ar_OH
1318.0,CCc1ccc(O)cc1CC,aryl_methyl,aryl_methyl
1271.0,CCc1ccc(CC)c(O)c1,aryl_methyl,aryl_methyl
1218.0,CCc1cccc(CC)c1O,aryl_methyl,aryl_methyl
1313.0,CCc1cc(C)c(C)cc1O,aryl_methyl,aryl_methyl
